"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","RatingCategorical"
"35",1218,"inappeasable","Experiment_1_participant_9",5607,"Participant_9_92.TextGrid","N","N","Unaccented","Mandy",311,0.7976999177,5,10,0.0448111977,"I","V",0.053865695,"{","V",0.0700311377,0,0,3.3806203055,"GlottalStop",0.0414348268,12.5360424112,0.1401117195,0.6575881982,0.1401117195,0.7562650909,0.0986768927,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.66223331421092,"LowFreq","simply_decomposed"
"36",1219,"inappeasable","Experiment_1_participant_17",1398,"Participant_17_234.TextGrid","N","N","Accented","Viktoria",151,0.9412803775,5,11,0.0446716472,"I","V",0.07668255,"@","V",0.064295592,0,0.1814025581,2.0090249433,"GlottalStop",0.1113063081,11.68620983,0.2326605053,0.7086198722,0.2326605053,0.8299740694,0.1213541972,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",1.9910155985568,"LowFreq","simply_decomposed"
"37",1220,"inappeasable","Experiment_1_participant_32",4161,"Participant_32_166.TextGrid","N","N","Unaccented","Mandy",75,0.6922804034,4,8,0.0630418282,"I","V",0.0467420982,"{","V",0.0653566632,0.112755769,0,3.5841383477,"NoGlottalStop",0,11.5560110626,0.1097839264,0.582496477,0.1097839264,0.6922804034,0.1097839264,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",2,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.51106378351032,"LowFreq","simply_decomposed"
"38",1221,"inappeasable","Experiment_1_participant_13",736,"Participant_13_79.TextGrid","N","N","Unaccented","Lara",296,0.6666550049,5,9,0.0241324534,"I","V",0.0545210852,"@","V",0.0773994159,0.6389491416,0.2781737933,4.0765192744,"NoGlottalStop",0,13.5002361557,0.0786535386,0.5880014663,0.0786535386,0.6666550049,0.0786535386,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",2.2077658399701,"LowFreq","simply_decomposed"
"39",1222,"inappeasable","Experiment_1_participant_2",3635,"Participant_2_216.TextGrid","N","N","Accented","Yannick",131,0.8638250194,5,9,0.0450096567,"I","V",0.0967824326,"@","V",0.0694440398,0.1840212574,0,1.9776085997,"NoGlottalStop",0,10.4187767177,0.1417920892,0.7220329301,0.1417920892,0.8638250194,0.1417920892,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",NA,NA,NA,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.02264492610256,"LowFreq",NA
"40",1223,"inappeasable","Experiment_1_participant_30",3790,"Participant_30_152.TextGrid","N","N","Accented","Lara",60,0.7965740735,5,9,0.0472581603,"I","V",0.0866372774,"@","V",0.0875769667,0.0863292892,0,1.9345886319,"NoGlottalStop",0,11.2983842924,0.1338954378,0.6626786358,0.1338954378,0.7965740735,0.1338954378,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.06762302540335,"LowFreq","simply_decomposed"
"41",1224,"inappeasable","Experiment_1_participant_8",5240,"Participant_8_108.TextGrid","N","N","Unaccented","Viktoria",11,0.7825080205,5,9,0.0616897741,"I","V",0.1046223112,"@","V",0.0718651094,0,0,3.3171683673,"NoGlottalStop",0,11.5014795559,0.1663120853,0.6161959352,0.1663120853,0.7825080205,0.1663120853,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.71315742930635,"LowFreq","simply_decomposed"
"42",1225,"inappeasable","Experiment_1_participant_19",1856,"Participant_19_88.TextGrid","N","N","Accented","Viktoria",306,0.9141646259,5,9,0.0346876912,"I","V",0.0998775702,"@","V",0.0787699393,0.0789221466,0.2129651298,2.1931249325,"NoGlottalStop",0,9.8450538836,0.1345652614,0.7795993645,0.1345652614,0.9141646259,0.1345652614,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.82388150384132,"LowFreq","simply_decomposed"
"43",1226,"inappeasable","Experiment_1_participant_22",2164,"Participant_22_173.TextGrid","N","N","Unaccented","Yannick",83,0.651908317,5,9,0.0517945849,"I","V",0.0683217102,"I","V",0.0599219257,1.2060646697,0,3.08320706,"NoGlottalStop",0,13.8056223021,0.1201162951,0.5317920219,0.1201162951,0.651908317,0.1201162951,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",2,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",1.2973504283556,"LowFreq","simply_decomposed"
"44",1227,"inappeasable","Experiment_1_participant_11",196,"Participant_11_110.TextGrid","N","N","Unaccented","Yannick",14,0.7646353827,5,9,0.0537028741,"I","V",0.042664863,"@","V",0.1052702192,0.0457889775,0,4.3056289818,"NoGlottalStop",0,11.7703158958,0.0963677371,0.6682676457,0.0963677371,0.7646353827,0.0963677371,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.09028693323164,"LowFreq","simply_decomposed"
"45",1228,"inappeasable","Experiment_1_participant_16",1281,"Participant_16_62.TextGrid","N","N","Accented","Lara",278,0.832890538,5,9,0.0467432391,"I","V",0.0559780664,"@","V",0.06278215,0.1695399031,0.3074681509,2.418847026,"NoGlottalStop",0,10.805741678,0.1027213054,0.7301692326,0.1027213054,0.832890538,0.1027213054,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.65368043410944,"LowFreq","simply_decomposed"
"46",1229,"inappeasable","Experiment_1_participant_10",81,"Participant_10_227.TextGrid","N","N","Unaccented","Simon",143,0.5987172552,5,10,0.0345261563,"I","V",0.0383578042,"@","V",0.0359315672,0,0,2.5953693008,"GlottalStop",0.0796978863,16.7023748086,0.1525818469,0.4461354083,0.1525818469,0.5190193689,0.0728839606,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.4677145935362,"LowFreq","simply_decomposed"
"47",1230,"inappeasable","Experiment_1_participant_20",1934,"Participant_20_210.TextGrid","N","N","Unaccented","Mandy",125,0.6541590915,5,10,0.0525829189,"I","V",0.0544295836,"@","V",0.0824272783,0.0692986118,0,3.7042683096,"NoGlottalStop",0,15.286801222,0.1070125026,0.547146589,0.1070125026,0.6541590915,0.1070125026,"n#V","Neg",1,1,0,"appeasable",1,1,5,"unstressed","unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.42962961853372,"LowFreq","simply_decomposed"
"48",1231,"inapplicable","Experiment_1_participant_13",567,"Participant_13_111.TextGrid","N","N","Accented","Simon",15,0.7425461703,5,10,0.0985978735,"I","V",0.072337787,"@","V",0.0847681872,1.0069795828,0,2.7419411368,"NoGlottalStop",0,13.4671760487,0.1709356605,0.5716105099,0.1709356605,0.7425461703,0.1709356605,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",1.458820521825,"MidFreq","simply_decomposed"
"49",1232,"inapplicable","Experiment_1_participant_5",4790,"Participant_5_276.TextGrid","N","N","Accented","Yannick",197,0.5973550728,5,10,0.0647934588,"I","V",0.0429049038,"@","V",0.0377774702,0,0,1.175281994,"NoGlottalStop",0,16.7404621719,0.1076983627,0.4896567102,0.1076983627,0.5973550728,0.1076983627,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.40343851128549,"MidFreq","simply_decomposed"
"50",1233,"inapplicable","Experiment_1_participant_24",2652,"Participant_24_99.TextGrid","N","N","Unaccented","Yannick",318,0.8910732612,5,10,0.0386304169,"I","V",0.0891369632,"{","V",0.1095590935,0.4481816532,0.0832045507,4.9651886989,"NoGlottalStop",0,11.2224218095,0.1277673801,0.7633058811,0.1277673801,0.8910732612,0.1277673801,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.81261993164406,"MidFreq","simply_decomposed"
"51",1234,"inapplicable","Experiment_1_participant_32",4228,"Participant_32_261.TextGrid","N","N","Accented","Simon",181,0.7704581578,5,11,0.049991365,"I","V",0.0455312838,"@","V",0.0909726147,0.1950565127,0.3131380128,2.3666005291,"NoGlottalStop",0,14.2772191961,0.0955226488,0.6749355089,0.0955226488,0.7704581578,0.0955226488,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.69018807813804,"MidFreq","simply_decomposed"
"52",1235,"inapplicable","Experiment_1_participant_27",3054,"Participant_27_164.TextGrid","N","N","Unaccented","Simon",73,0.6286216144,4,9,0.0527210534,"I","V",0.0822346058,"@","V",0.0601926239,0,0,2.7390086412,"NoGlottalStop",0,14.3170387297,0.1349556592,0.4936659552,0.1349556592,0.6286216144,0.1349556592,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.28586038927463,"MidFreq","simply_decomposed"
"53",1236,"inapplicable","Experiment_1_participant_3",4344,"Participant_3_163.TextGrid","N","N","Accented","Yannick",72,0.6327892026,5,10,0.0598079365,"I","V",0.0335547968,"@","V",0.0477673217,0,0,1.3241815012,"NoGlottalStop",0,15.8030509365,0.0933627334,0.5394264692,0.0933627334,0.6327892026,0.0933627334,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,1315.26,1129.05,19,"male","British English","no","Norfolk","Japanese - basic","no","English Language and English Language Teaching (Year 2)","Anglia Ruskin University","yes. for 1 year (with university)","yes","yes","yes","yes","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.02073393743616,"MidFreq","simply_decomposed"
"54",1237,"inapplicable","Experiment_1_participant_11",309,"Participant_11_288.TextGrid","N","N","Accented","Viktoria",210,0.9416589935,5,9,0.0849822393,"I","V",0.0899604108,"@","V",0.0654262841,0.2640790517,0,2.432279014,"NoGlottalStop",0,9.5576000041,0.1749426501,0.7667163434,0.1749426501,0.9416589935,0.1749426501,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",1.64454816942313,"MidFreq","simply_decomposed"
"55",1238,"inapplicable","Experiment_1_participant_9",5591,"Participant_9_7.TextGrid","N","N","Accented","Mandy",286,0.7203418744,5,10,0.0545447507,"I","V",0.0529230571,"@","V",0.0769337682,0.05718782,0.0399623605,1.8998124699,"NoGlottalStop",0,13.8822972194,0.1074678078,0.6128740666,0.1074678078,0.7203418744,0.1074678078,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",2.10547096799009,"MidFreq","simply_decomposed"
"56",1239,"inapplicable","Experiment_1_participant_6",4946,"Participant_6_219.TextGrid","N","N","Accented","Lara",134,0.7188745184,5,10,0.0404483691,"I","V",0.0741253568,"@","V",0.0747374286,0.0285904676,0.4696977124,2.0574473599,"NoGlottalStop",0,13.9106335593,0.1145737259,0.6043007924,0.1145737259,0.7188745184,0.1145737259,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.94415666614888,"MidFreq","simply_decomposed"
"57",1240,"inapplicable","Experiment_1_participant_26",2863,"Participant_26_154.TextGrid","N","N","Unaccented","Viktoria",62,0.6981824531,5,11,0.0575903348,"I","V",0.1024111063,"@","V",0.0468495745,0,0,3.0181354965,"NoGlottalStop",0,15.7551940063,0.1600014411,0.538181012,0.1600014411,0.6981824531,0.1600014411,"n#V","Neg",67,101,1,"applicable",67,1410,5,"unstressed","primary","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",4.20469261939097,7.25134498337221,4.20469261939097,0.0475177304964539,-3.04665236398125,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.98197347681604,"MidFreq","simply_decomposed"
