"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"664",664,"imperfectible","Experiment_1_participant_28",3200,"Participant_28_105.TextGrid","N","N","Accented","Yannick",8,0.8425097356,5,12,0.0773214365,"I","V",0.0741741363,"p","C",0.0525971031,0.0341918356,0,1.9543507176,"GlottalStop",0.0232209659,14.2431588536,0.1747165387,0.6677931969,0.1747165387,0.8192887697,0.1514955728,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",77.3214365,"pause","no pause",2.04671554802206,"LowFreq","unstressed-unstressed"
"665",665,"imperfectible","Experiment_1_participant_15",1065,"Participant_15_301.TextGrid","N","N","Accented","Simon",226,0.8537567217,5,12,0.0598074098,"I","V",0.0622498464,"p","C",0.0564289764,0.0865244574,0.2107747259,2.0506846568,"NoGlottalStop",0,14.0555262342,0.1220572562,0.7316994655,0.1220572562,0.8537567217,0.1220572562,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",59.8074098,"pause","pause",1.95056806356654,"LowFreq","unstressed-unstressed"
"666",666,"imperfectible","Experiment_1_participant_13",588,"Participant_13_145.TextGrid","N","N","Accented","Simon",52,0.7089757295,5,11,0.0689551295,"I","V",0.0538070403,"p","C",0.0840908266,0.1376294478,0,2.8390885957,"NoGlottalStop",0,15.5153407127,0.1227621698,0.5862135597,0.1227621698,0.7089757295,0.1227621698,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",4,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",68.9551295,"pause","no pause",3.17003140149664,"LowFreq","unstressed-unstressed"
"667",667,"imperfectible","Experiment_1_participant_16",1285,"Participant_16_67.TextGrid","N","N","Unaccented","Lara",283,0.8212766772,3,9,0.0586453275,"I","V",0.0719430326,"p","C",0.0796620466,0.1145669773,0.103830951,3.7924492118,"NoGlottalStop",0,10.9585481364,0.1305883602,0.690688317,0.1305883602,0.8212766772,0.1305883602,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",58.6453275,"pause","pause",2.37313659257374,"LowFreq","unstressed-unstressed"
"668",668,"imperfectible","Experiment_1_participant_30",3806,"Participant_30_179.TextGrid","N","N","Accented","Viktoria",89,0.9179693431,5,10,0.082655309,"I","V",0.0742944107,"p","C",0.0788918921,0.1135980162,0,1.9802348558,"NoGlottalStop",0,10.8936099835,0.1569497197,0.7610196234,0.1569497197,0.9179693431,0.1569497197,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",82.655309,"pause","no pause",2.01996242429741,"LowFreq","unstressed-unstressed"
"669",669,"imperfectible","Experiment_1_participant_20",1979,"Participant_20_274.TextGrid","N","N","Unaccented","Mandy",195,0.895724395,5,10,0.1092428137,"I","V",0.1068411757,"p","C",0.0800558024,0,0,4.0109065242,"NoGlottalStop",0,11.1641483202,0.2160839893,0.6796404057,0.2160839893,0.895724395,0.2160839893,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",109.2428137,"no pause","no pause",2.24388176231434,"LowFreq","unstressed-unstressed"
"670",670,"imperfectible","Experiment_1_participant_12",376,"Participant_12_10.TextGrid","N","N","Accented","Viktoria",2,1.2069123205,5,12,0.0960620617,"I","V",0.0603043782,"p","C",0.1463663199,0.1826971095,0.3304006047,2.9663770092,"NoGlottalStop",0,9.9427272357,0.1563664399,1.0505458806,0.1563664399,1.2069123205,0.1563664399,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",96.0620617,"pause","pause",1.34844626545928,"LowFreq","unstressed-unstressed"
"671",671,"imperfectible","Experiment_1_participant_26",2964,"Participant_26_311.TextGrid","N","N","Unaccented","Mandy",237,0.8571888129,5,11,0.0972020758,"I","V",0.0928391445,"p","C",0.0371000289,0,0,3.4473765039,"NoGlottalStop",0,12.8326453103,0.1900412204,0.6671475926,0.1900412204,0.8571888129,0.1900412204,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",97.2020758,"no pause","no pause",2.61068090178672,"LowFreq","unstressed-unstressed"
"672",672,"imperfectible","Experiment_1_participant_19",1824,"Participant_19_45.TextGrid","N","N","Accented","Viktoria",259,0.8246832112,5,11,0.0506045855,"I","V",0.1000869503,"p","C",0.0655205729,0.0407881819,0,1.8255920635,"NoGlottalStop",0,13.3384551198,0.1506915359,0.6739916753,0.1506915359,0.8246832112,0.1506915359,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",50.6045855,"pause","no pause",2.19106999859062,"LowFreq","unstressed-unstressed"
"673",673,"imperfectible","Experiment_1_participant_24",2631,"Participant_24_68.TextGrid","N","N","Accented","Yannick",284,1.1384276192,5,10,0.0692089001,"I","V",0.0577411473,"p","C",0.1429257956,0.2965593171,0.3190501373,2.8739708166,"NoGlottalStop",0,8.7840454948,0.1269500474,1.0114775719,0.1269500474,1.1384276192,0.1269500474,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",69.2089001,"pause","pause",1.39180258090864,"LowFreq","unstressed-unstressed"
"674",674,"imperfectible","Experiment_1_participant_2",3591,"Participant_2_136.TextGrid","N","N","Accented","Simon",42,0.7876285429,5,12,0.1033244324,"I","V",0.0639195746,"p","C",0.0455619517,0.0795812844,0,3.6189569161,"NoGlottalStop",0,15.2356083433,0.167244007,0.6203845359,0.167244007,0.7876285429,0.167244007,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",103.3244324,"pause","no pause",2.48690443369492,"LowFreq","unstressed-unstressed"
"675",675,"imperfectible","Experiment_1_participant_11",304,"Participant_11_28.TextGrid","N","N","Accented","Viktoria",201,1.051807008,5,11,0.0929524831,"I","V",0.0746746307,"p","C",0.0847238599,0.3650284063,0.7001173855,3.7906225521,"NoGlottalStop",0,10.4581923459,0.1676271138,0.8841798942,0.1676271138,1.051807008,0.1676271138,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",92.9524831,"pause","pause",1.05523563610521,"LowFreq","unstressed-unstressed"
"676",676,"imperfectible","Experiment_1_participant_10",111,"Participant_10_277.TextGrid","N","N","Accented","Yannick",198,0.8669400353,4,10,0.102690541,"I","V",0.046086229,"p","C",0.1434075657,0,0.1659554516,1.9386302176,"NoGlottalStop",0,11.5348231632,0.14877677,0.7181632653,0.14877677,0.8669400353,0.14877677,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",102.690541,"no pause","pause",2.06331252019374,"LowFreq","unstressed-unstressed"
"677",677,"imperfectible","Experiment_1_participant_8",5392,"Participant_8_43.TextGrid","N","N","Accented","Simon",257,0.9123363568,4,11,0.1046083669,"I","V",0.0250263191,"p","C",0.0520718632,0.3594058957,0.1216421013,4.3374580499,"NoGlottalStop",0,12.0569567555,0.1296346861,0.7827016707,0.1296346861,0.9123363568,0.1296346861,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",104.6083669,"pause","pause",2.07494802173533,"LowFreq","unstressed-unstressed"
"678",678,"imperfectible","Experiment_1_participant_14",833,"Participant_14_226.TextGrid","N","N","Accented","Viktoria",142,0.8298888889,3,9,0.0835745001,"I","V",0.0543495362,"p","C",0.0558904869,0.7172037,0.3401791383,2.9545098552,"NoGlottalStop",0,10.8448252778,0.1379240363,0.6919648526,0.1379240363,0.8298888889,0.1379240363,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",83.5745001,"pause","pause",1.35386246654751,"LowFreq","unstressed-unstressed"
"680",680,"imperfectible","Experiment_1_participant_6",4889,"Participant_6_142.TextGrid","N","N","Unaccented","Lara",49,0.7197673547,5,11,0.0703844797,"I","V",0.0825101499,"p@","V",0.0888800705,0,0,2.983116969,"NoGlottalStop",0,15.2827159047,0.1528946296,0.5668727252,0.1528946296,0.7197673547,0.1528946296,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",70.3844797,"no pause","no pause",3.01697858096962,"LowFreq","unstressed-unstressed"
"681",681,"imperfectible","Experiment_1_participant_4",4624,"Participant_4_313.TextGrid","N","N","Accented","Mandy",239,0.8372345724,5,11,0.0746734105,"I","V",0.0826655918,"p","C",0.048601123,0,0.2932974055,2.0231942792,"GlottalStop",0.0510099206,13.1384923206,0.2083489229,0.6288856495,0.2083489229,0.7862246518,0.1573390023,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",74.6734105,"no pause","pause",1.97707162437295,"LowFreq","unstressed-unstressed"
"682",682,"imperfectible","Experiment_1_participant_25",2807,"Participant_25_73.TextGrid","N","N","Accented","Viktoria",290,1.0298569389,5,11,0.0780046805,"I","V",0.0812615554,"p","C",0.1385854959,0,0.1377470206,3.3207747543,"NoGlottalStop",0,10.6810951939,0.1592662359,0.8705907029,0.1592662359,1.0298569389,0.1592662359,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",3,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",78.0046805,"no pause","pause",2.71021091940852,"LowFreq","unstressed-unstressed"
"683",683,"imperfectible","Experiment_1_participant_23",2355,"Participant_23_207.TextGrid","N","N","Accented","Viktoria",121,1.0420861678,5,12,0.1165607844,"I","V",0.0617690058,"p","C",0.0965498895,0.4397316704,0,2.3969482237,"NoGlottalStop",0,11.5153625207,0.1783297902,0.8637563776,0.1783297902,1.0420861678,0.1783297902,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",116.5607844,"pause","no pause",1.66878865402669,"LowFreq","unstressed-unstressed"
"684",684,"imperfectible","Experiment_1_participant_18",1593,"Participant_18_254.TextGrid","N","N","Accented","Simon",173,0.9727876621,5,11,0.1137538652,"I","V",0.0608038787,"p","C",0.1368047825,0.2022870516,0.1530433588,4.2227891156,"NoGlottalStop",0,11.307709204,0.1745577438,0.7982299182,0.1745577438,0.9727876621,0.1745577438,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",2,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",113.7538652,"pause","pause",2.131292791002,"LowFreq","unstressed-unstressed"
"685",685,"imperfectible","Experiment_1_participant_27",3079,"Participant_27_20.TextGrid","N","N","Accented","Simon",113,0.9417670338,5,12,0.1124288842,"I","V",0.0535388299,"p","C",0.0500072751,0.1402575316,0.164085034,2.4396127682,"NoGlottalStop",0,12.7420047308,0.1659677141,0.7757993197,0.1659677141,0.9417670338,0.1659677141,"m#C","Neg",1,1,0,"PERFECTIBLE",1,1,5,"unstressed","unstressed","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",112.4288842,"pause","pause",1.63960447007797,"LowFreq","unstressed-unstressed"
