"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"754",754,"impermissible","Experiment_1_participant_5",4837,"Participant_5_69.TextGrid","N","N","Accented","Yannick",285,0.7526995465,5,10,0.0638333893,"I","V",0.0868553328,"p","C",0.0543653745,0.073545529,0.1463353119,1.8620138036,"NoGlottalStop",0,13.2855135182,0.150688722,0.6020108245,0.150688722,0.7526995465,0.150688722,"m#C","Neg",18,228,40,"PERMISSIBLE",1,1,5,"unstressed","unstressed","transparent","bound",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",2.89037175789616,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",63.8333893,"pause","pause",2.14821178675821,"MidFreq","unstressed-unstressed"
"755",755,"imperturbable","Experiment_1_participant_20",1886,"Participant_20_134.TextGrid","N","N","Accented","Viktoria",40,0.9693420093,4,11,0.1113731576,"I","V",0.08976477,"p","C",0.1115072464,0.0901636597,0.0422113379,5.3496346687,"NoGlottalStop",0,11.3479039336,0.2011379276,0.7682040816,0.2011379276,0.9693420093,0.2011379276,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",111.3731576,"pause","pause",1.68235787252124,"MidFreq","unstressed-unstressed"
"756",756,"imperturbable","Experiment_1_participant_12",512,"Participant_12_308.TextGrid","N","N","Accented","Simon",233,1.1080633841,5,10,0.1331754753,"I","V",0.0796060817,"p","C",0.1549350188,0.6894300588,0.0827161441,3.0457636015,"NoGlottalStop",0,9.0247544894,0.2127815571,0.895281827,0.2127815571,1.1080633841,0.2127815571,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",2,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",133.1754753,"pause","pause",1.31329956075056,"MidFreq","unstressed-unstressed"
"757",757,"imperturbable","Experiment_1_participant_26",2965,"Participant_26_34.TextGrid","N","N","Unaccented","Mandy",247,0.8604727041,4,10,0.0879068381,"I","V",0.0557870319,"p","C",0.086216322,0,0,3.4684920137,"NoGlottalStop",0,11.6215191405,0.14369387,0.716778834,0.14369387,0.8604727041,0.14369387,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",4,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",87.9068381,"no pause","no pause",2.59478758043882,"MidFreq","unstressed-unstressed"
"758",758,"imperturbable","Experiment_1_participant_4",4607,"Participant_4_290.TextGrid","N","N","Accented","Mandy",213,0.8003768492,5,11,0.0515672694,"I","V",0.0557323288,"p","C",0.0736444143,0.1863325775,0.0500857359,1.9512794002,"NoGlottalStop",0,13.7435259549,0.1072995982,0.693077251,0.1072995982,0.8003768492,0.1072995982,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",2,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",51.5672694,"pause","pause",2.04993708209599,"MidFreq","unstressed-unstressed"
"759",759,"imperturbable","Experiment_1_participant_19",1728,"Participant_19_183.TextGrid","N","N","Unaccented","Lara",94,1.003725907,5,10,0.0538504661,"I","V",0.0944431847,"p","C",0.0698910332,0.0861980348,0.0944883787,4.7739775214,"NoGlottalStop",0,9.9628792382,0.1482936508,0.8554322562,0.1482936508,1.003725907,0.1482936508,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",53.8504661,"pause","pause",1.88522043927863,"MidFreq","unstressed-unstressed"
"760",760,"imperturbable","Experiment_1_participant_28",3294,"Participant_28_247.TextGrid","N","N","Accented","Lara",165,0.9831105855,5,10,0.1031734961,"I","V",0.0579819697,"p","C",0.0467216867,0.2786421704,0.1818951517,2.5444217442,"NoGlottalStop",0,10.1717956731,0.1611554658,0.8219551197,0.1611554658,0.9831105855,0.1611554658,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",3,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",103.1734961,"pause","pause",1.57206642692706,"MidFreq","unstressed-unstressed"
"761",761,"imperturbable","Experiment_1_participant_29",3516,"Participant_29_300.TextGrid","N","N","Accented","Simon",225,1.3575755858,5,11,0.0749144867,"I","V",0.0350398953,"p","C",0.0846430215,0,0.1940904944,2.5632345319,"GlottalStop",0.4794237605,8.1026795967,0.5893781426,0.7681974432,0.5893781426,0.8781518253,0.1099543821,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",74.9144867,"no pause","pause",1.56052828963528,"MidFreq","unstressed-unstressed"
"762",762,"imperturbable","Experiment_1_participant_15",1071,"Participant_15_31.TextGrid","N","N","Unaccented","Simon",235,0.705927285,5,10,0.0701378787,"I","V",0.0704966931,"p","C",0.0595175724,0.0200180098,0,3.4062488292,"NoGlottalStop",0,14.1657649623,0.1406345718,0.5652927132,0.1406345718,0.705927285,0.1406345718,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",70.1378787,"pause","no pause",2.64220274304322,"MidFreq","unstressed-unstressed"
"763",763,"imperturbable","Experiment_1_participant_30",3851,"Participant_30_244.TextGrid","N","N","Accented","Viktoria",162,0.9851478225,4,9,0.0810040541,"I","V",0.0863290272,"p","C",0.1606817097,0.0524389841,0,2.0406386999,"NoGlottalStop",0,9.1356848129,0.1673330814,0.8178147411,0.1673330814,0.9851478225,0.1673330814,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",81.0040541,"pause","no pause",1.96017060746521,"MidFreq","unstressed-unstressed"
"764",764,"imperturbable","Experiment_1_participant_2",3616,"Participant_2_18.TextGrid","N","N","Unaccented","Yannick",90,0.7569840769,5,10,0.053787516,"I","V",0.0661700897,"p","C",0.0685388191,0.070654122,0,3.6602311021,"NoGlottalStop",0,13.2103175016,0.1199576057,0.6370264713,0.1199576057,0.7569840769,0.1199576057,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",53.787516,"pause","no pause",2.45886113443394,"MidFreq","unstressed-unstressed"
"765",765,"imperturbable","Experiment_1_participant_32",4241,"Participant_32_28.TextGrid","N","N","Accented","Simon",201,1.1283323615,5,11,0.1236316123,"I","V",0.0751865283,"p","C",0.0506541731,0.5397256236,0.4218436022,3.3745464853,"NoGlottalStop",0,9.7489005679,0.1988181406,0.9295142209,0.1988181406,1.1283323615,0.1988181406,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",123.6316123,"pause","pause",1.18534446552287,"MidFreq","unstressed-unstressed"
"766",766,"imperturbable","Experiment_1_participant_23",2335,"Participant_23_178.TextGrid","N","N","Unaccented","Viktoria",88,0.8738947198,5,11,0.081892071,"I","V",0.0877827422,"p","C",0.0714538294,0.048916297,0.1347628766,3.6497558264,"NoGlottalStop",0,12.5873286002,0.1696748131,0.7042199067,0.1696748131,0.8738947198,0.1696748131,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",2,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","unaccented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",81.892071,"pause","pause",2.46591838689584,"MidFreq","unstressed-unstressed"
"767",767,"imperturbable","Experiment_1_participant_17",1393,"Participant_17_227.TextGrid","N","N","Accented","Viktoria",143,0.9408430839,4,10,0.0722763877,"I","V",0.035477505,"p","C",0.1029655606,0,0.1892789116,2.0045149012,"GlottalStop",0.1080569917,10.6287649568,0.2158108844,0.7250321995,0.2158108844,0.8327860922,0.1077538927,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",72.2763877,"no pause","pause",1.99549526800993,"MidFreq","unstressed-unstressed"
"768",768,"imperturbable","Experiment_1_participant_6",4956,"Participant_6_233.TextGrid","N","N","Accented","Lara",150,0.8753617182,5,10,0.0603659039,"I","V",0.0678882304,"p","C",0.0622043683,0.061130451,0.0943361048,1.9340202748,"NoGlottalStop",0,11.4238488989,0.1282541344,0.7471075838,0.1282541344,0.8753617182,0.1282541344,"m#C","Neg",20,97,5,"PERTURBABLE",1,1,5,"unstressed","unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,NA,NA,NA,NA,NA,NA,"m",1,"word",60.3659039,"pause","pause",2.06823064479696,"MidFreq","unstressed-unstressed"
